################################################################################
# Copyright (c) 2010, 2024 Contributors to the Eclipse Foundation
#
# See the NOTICE file(s) distributed with this work for additional
# information regarding copyright ownership.
#
# This program and the accompanying materials are made available under the terms
# of the MIT License which is available at https://opensource.org/licenses/MIT
#
# SPDX-License-Identifier: MIT
################################################################################

0.000000	0.000000
0.020000	0.117600
0.040000	0.230400
0.060000	0.338400
0.080000	0.441600
0.100000	0.540000
0.120000	0.633600
0.140000	0.722400
0.160000	0.806400
0.180000	0.885600
0.200000	0.960000
0.220000	1.029600
0.240000	1.094400
0.260000	1.154400
0.280000	1.209600
0.300000	1.260000
0.320000	1.305600
0.340000	1.346400
0.360000	1.382400
0.380000	1.413600
0.400000	1.440000
0.420000	1.461600
0.440000	1.478400
0.460000	1.490400
0.480000	1.497600
0.500000	1.500000
0.520000	1.497600
0.540000	1.490400
0.560000	1.478400
0.580000	1.461600
0.600000	1.440000
0.620000	1.413600
0.640000	1.382400
0.660000	1.346400
0.680000	1.305600
0.700000	1.260000
0.720000	1.209600
0.740000	1.154400
0.760000	1.094400
0.780000	1.029600
0.800000	0.960000
0.820000	0.885600
0.840000	0.806400
0.860000	0.722400
0.880000	0.633600
0.900000	0.540000
0.920000	0.441600
0.940000	0.338400
0.960000	0.230400
0.980000	0.117600
