################################################################################
# Copyright (c) 2010, 2024 Contributors to the Eclipse Foundation
#
# See the NOTICE file(s) distributed with this work for additional
# information regarding copyright ownership.
#
# This program and the accompanying materials are made available under the terms
# of the MIT License which is available at https://opensource.org/licenses/MIT
#
# SPDX-License-Identifier: MIT
################################################################################

0.000000	0.000000
0.010000	0.000000
0.020000	0.000001
0.030000	0.000004
0.040000	0.000013
0.050000	0.000031
0.060000	0.000065
0.070000	0.000120
0.080000	0.000205
0.090000	0.000328
0.100000	0.000500
0.110000	0.000732
0.120000	0.001037
0.130000	0.001428
0.140000	0.001921
0.150000	0.002531
0.160000	0.003276
0.170000	0.004175
0.180000	0.005248
0.190000	0.006514
0.200000	0.007997
0.210000	0.009720
0.220000	0.011707
0.230000	0.013983
0.240000	0.016576
0.250000	0.019512
0.260000	0.022822
0.270000	0.026534
0.280000	0.030680
0.290000	0.035292
0.300000	0.040402
0.310000	0.046044
0.320000	0.052253
0.330000	0.059064
0.340000	0.066514
0.350000	0.074638
0.360000	0.083475
0.370000	0.093060
0.380000	0.103434
0.390000	0.114633
0.400000	0.126696
0.410000	0.139661
0.420000	0.153565
0.430000	0.168445
0.440000	0.184340
0.450000	0.201283
0.460000	0.219309
0.470000	0.238452
0.480000	0.258743
0.490000	0.280212
0.500000	0.302885
0.510000	0.326788
0.520000	0.351942
0.530000	0.378365
0.540000	0.406073
0.550000	0.435074
0.560000	0.465376
0.570000	0.496979
0.580000	0.529879
0.590000	0.564065
0.600000	0.599521
0.610000	0.636222
0.620000	0.674139
0.630000	0.713233
0.640000	0.753456
0.650000	0.794754
0.660000	0.837062
0.670000	0.880307
0.680000	0.924405
0.690000	0.969262
0.700000	1.014776
0.710000	1.060832
0.720000	1.107306
0.730000	1.154062
0.740000	1.200955
0.750000	1.247829
0.760000	1.294517
0.770000	1.340846
0.780000	1.386628
0.790000	1.431672
0.800000	1.475776
0.810000	1.518731
0.820000	1.560325
0.830000	1.600339
0.840000	1.638551
0.850000	1.674738
0.860000	1.708677
0.870000	1.740145
0.880000	1.768926
0.890000	1.794806
0.900000	1.817580
0.910000	1.837054
0.920000	1.853044
0.930000	1.865384
0.940000	1.873920
0.950000	1.878519
0.960000	1.879070
0.970000	1.875485
0.980000	1.867697
0.990000	1.855671
1.000000	1.839397
1.010000	1.818895
1.020000	1.794215
1.030000	1.765438
1.040000	1.732677
1.050000	1.696075
1.060000	1.655806
1.070000	1.612073
1.080000	1.565107
1.090000	1.515166
1.100000	1.462531
1.110000	1.407507
1.120000	1.350414
1.130000	1.291589
1.140000	1.231381
1.150000	1.170146
1.160000	1.108243
1.170000	1.046033
1.180000	0.983869
1.190000	0.922099
1.200000	0.861056
1.210000	0.801057
1.220000	0.742400
1.230000	0.685360
1.240000	0.630185
1.250000	0.577097
1.260000	0.526285
1.270000	0.477911
1.280000	0.432101
1.290000	0.388952
1.300000	0.348529
1.310000	0.310863
1.320000	0.275960
1.330000	0.243795
1.340000	0.214320
1.350000	0.187462
1.360000	0.163130
1.370000	0.141212
1.380000	0.121587
1.390000	0.104118
1.400000	0.088663
1.410000	0.075074
1.420000	0.063199
1.430000	0.052888
1.440000	0.043993
1.450000	0.036369
1.460000	0.029878
1.470000	0.024388
1.480000	0.019777
1.490000	0.015932
1.500000	0.012747
1.510000	0.010129
1.520000	0.007991
1.530000	0.006260
1.540000	0.004868
1.550000	0.003757
1.560000	0.002878
1.570000	0.002187
1.580000	0.001649
1.590000	0.001234
1.600000	0.000915
1.610000	0.000673
1.620000	0.000491
1.630000	0.000355
1.640000	0.000255
1.650000	0.000181
1.660000	0.000127
1.670000	0.000089
1.680000	0.000061
1.690000	0.000042
1.700000	0.000028
1.710000	0.000019
1.720000	0.000013
1.730000	0.000008
1.740000	0.000005
1.750000	0.000003
1.760000	0.000002
1.770000	0.000001
1.780000	0.000001
1.790000	0.000001
1.800000	0.000000
1.810000	0.000000
1.820000	0.000000
1.830000	0.000000
1.840000	0.000000
1.850000	0.000000
1.860000	0.000000
1.870000	0.000000
1.880000	0.000000
1.890000	0.000000
1.900000	0.000000
1.910000	0.000000
1.920000	0.000000
1.930000	0.000000
1.940000	0.000000
1.950000	0.000000
1.960000	0.000000
1.970000	0.000000
1.980000	0.000000
1.990000	0.000000
2.000000	0.000000
2.010000	0.000000
2.020000	0.000000
2.030000	0.000000
2.040000	0.000000
2.050000	0.000000
2.060000	0.000000
2.070000	0.000000
2.080000	0.000000
2.090000	0.000000
2.100000	0.000000
2.110000	0.000000
2.120000	0.000000
2.130000	0.000000
2.140000	0.000000
2.150000	0.000000
2.160000	0.000000
2.170000	0.000000
2.180000	0.000000
2.190000	0.000000
2.200000	0.000000
2.210000	0.000000
2.220000	0.000000
2.230000	0.000000
2.240000	0.000000
2.250000	0.000000
2.260000	0.000000
2.270000	0.000000
2.280000	0.000000
2.290000	0.000000
2.300000	0.000000
2.310000	0.000000
2.320000	0.000000
2.330000	0.000000
2.340000	0.000000
2.350000	0.000000
2.360000	0.000000
2.370000	0.000000
2.380000	0.000000
2.390000	0.000000
2.400000	0.000000
2.410000	0.000000
2.420000	0.000000
2.430000	0.000000
2.440000	0.000000
2.450000	0.000000
2.460000	0.000000
2.470000	0.000000
2.480000	0.000000
2.490000	0.000000
2.500000	0.000000
2.510000	0.000000
2.520000	0.000000
2.530000	0.000000
2.540000	0.000000
2.550000	0.000000
2.560000	0.000000
2.570000	0.000000
2.580000	0.000000
2.590000	0.000000
2.600000	0.000000
2.610000	0.000000
2.620000	0.000000
2.630000	0.000000
2.640000	0.000000
2.650000	0.000000
2.660000	0.000000
2.670000	0.000000
2.680000	0.000000
2.690000	0.000000
2.700000	0.000000
2.710000	0.000000
2.720000	0.000000
2.730000	0.000000
2.740000	0.000000
2.750000	0.000000
2.760000	0.000000
2.770000	0.000000
2.780000	0.000000
2.790000	0.000000
2.800000	0.000000
2.810000	0.000000
2.820000	0.000000
2.830000	0.000000
2.840000	0.000000
2.850000	0.000000
2.860000	0.000000
2.870000	0.000000
2.880000	0.000000
2.890000	0.000000
2.900000	0.000000
2.910000	0.000000
2.920000	0.000000
2.930000	0.000000
2.940000	0.000000
2.950000	0.000000
2.960000	0.000000
2.970000	0.000000
2.980000	0.000000
2.990000	0.000000
3.000000	0.000000
