################################################################################
# Copyright (c) 2010, 2023 Contributors to the Eclipse Foundation
#
# See the NOTICE file(s) distributed with this work for additional
# information regarding copyright ownership.
#
# This program and the accompanying materials are made available under the terms
# of the MIT License which is available at https://opensource.org/licenses/MIT
#
# SPDX-License-Identifier: MIT
################################################################################

0.000000	0.000000
0.010000	0.000000
0.020000	0.000000
0.030000	0.000000
0.040000	0.000000
0.050000	0.000000
0.060000	0.000000
0.070000	0.000000
0.080000	0.000000
0.090000	0.000000
0.100000	0.000000
0.110000	0.000000
0.120000	0.000000
0.130000	0.000000
0.140000	0.000000
0.150000	0.000000
0.160000	0.000000
0.170000	0.000000
0.180000	0.000000
0.190000	0.000000
0.200000	0.000000
0.210000	0.000000
0.220000	0.000000
0.230000	0.000000
0.240000	0.000000
0.250000	0.000000
0.260000	0.000000
0.270000	0.000000
0.280000	0.000000
0.290000	0.000000
0.300000	0.000000
0.310000	0.000000
0.320000	0.000000
0.330000	0.000000
0.340000	0.000000
0.350000	0.000001
0.360000	0.000001
0.370000	0.000001
0.380000	0.000001
0.390000	0.000001
0.400000	0.000001
0.410000	0.000001
0.420000	0.000001
0.430000	0.000002
0.440000	0.000002
0.450000	0.000002
0.460000	0.000002
0.470000	0.000002
0.480000	0.000003
0.490000	0.000003
0.500000	0.000003
0.510000	0.000003
0.520000	0.000004
0.530000	0.000004
0.540000	0.000005
0.550000	0.000005
0.560000	0.000005
0.570000	0.000006
0.580000	0.000006
0.590000	0.000007
0.600000	0.000008
0.610000	0.000008
0.620000	0.000009
0.630000	0.000009
0.640000	0.000010
0.650000	0.000011
0.660000	0.000012
0.670000	0.000013
0.680000	0.000013
0.690000	0.000014
0.700000	0.000015
0.710000	0.000016
0.720000	0.000018
0.730000	0.000019
0.740000	0.000020
0.750000	0.000021
0.760000	0.000023
0.770000	0.000024
0.780000	0.000025
0.790000	0.000027
0.800000	0.000029
0.810000	0.000030
0.820000	0.000032
0.830000	0.000034
0.840000	0.000036
0.850000	0.000038
0.860000	0.000040
0.870000	0.000042
0.880000	0.000044
0.890000	0.000047
0.900000	0.000049
0.910000	0.000052
0.920000	0.000054
0.930000	0.000057
0.940000	0.000060
0.950000	0.000063
0.960000	0.000066
0.970000	0.000069
0.980000	0.000072
0.990000	0.000075
1.000000	0.000079
1.010000	0.000083
1.020000	0.000086
1.030000	0.000090
1.040000	0.000094
1.050000	0.000098
1.060000	0.000103
1.070000	0.000107
1.080000	0.000111
1.090000	0.000116
1.100000	0.000121
1.110000	0.000126
1.120000	0.000131
1.130000	0.000136
1.140000	0.000142
1.150000	0.000147
1.160000	0.000153
1.170000	0.000159
1.180000	0.000165
1.190000	0.000171
1.200000	0.000178
1.210000	0.000184
1.220000	0.000191
1.230000	0.000198
1.240000	0.000205
1.250000	0.000213
1.260000	0.000220
1.270000	0.000228
1.280000	0.000236
1.290000	0.000244
1.300000	0.000252
1.310000	0.000261
1.320000	0.000270
1.330000	0.000279
1.340000	0.000288
1.350000	0.000297
1.360000	0.000307
1.370000	0.000317
1.380000	0.000327
1.390000	0.000337
1.400000	0.000348
1.410000	0.000359
1.420000	0.000370
1.430000	0.000381
1.440000	0.000392
1.450000	0.000404
1.460000	0.000416
1.470000	0.000429
1.480000	0.000441
1.490000	0.000454
1.500000	0.000467
1.510000	0.000480
1.520000	0.000494
1.530000	0.000508
1.540000	0.000522
1.550000	0.000537
1.560000	0.000551
1.570000	0.000567
1.580000	0.000582
1.590000	0.000598
1.600000	0.000613
1.610000	0.000630
1.620000	0.000646
1.630000	0.000663
1.640000	0.000680
1.650000	0.000698
1.660000	0.000716
1.670000	0.000734
1.680000	0.000752
1.690000	0.000771
1.700000	0.000790
1.710000	0.000810
1.720000	0.000829
1.730000	0.000850
1.740000	0.000870
1.750000	0.000891
1.760000	0.000912
1.770000	0.000934
1.780000	0.000955
1.790000	0.000978
1.800000	0.001000
1.810000	0.001023
1.820000	0.001047
1.830000	0.001070
1.840000	0.001094
1.850000	0.001119
1.860000	0.001144
1.870000	0.001169
1.880000	0.001195
1.890000	0.001221
1.900000	0.001247
1.910000	0.001274
1.920000	0.001301
1.930000	0.001328
1.940000	0.001356
1.950000	0.001385
1.960000	0.001414
1.970000	0.001443
1.980000	0.001472
1.990000	0.001502
2.000000	0.001533
2.010000	0.001564
2.020000	0.001595
2.030000	0.001627
2.040000	0.001659
2.050000	0.001691
2.060000	0.001724
2.070000	0.001758
2.080000	0.001792
2.090000	0.001826
2.100000	0.001861
2.110000	0.001896
2.120000	0.001932
2.130000	0.001968
2.140000	0.002005
2.150000	0.002042
2.160000	0.002079
2.170000	0.002117
2.180000	0.002155
2.190000	0.002194
2.200000	0.002234
2.210000	0.002274
2.220000	0.002314
2.230000	0.002355
2.240000	0.002396
2.250000	0.002438
2.260000	0.002480
2.270000	0.002523
2.280000	0.002566
2.290000	0.002609
2.300000	0.002654
2.310000	0.002698
2.320000	0.002743
2.330000	0.002789
2.340000	0.002835
2.350000	0.002882
2.360000	0.002929
2.370000	0.002977
2.380000	0.003025
2.390000	0.003074
2.400000	0.003123
2.410000	0.003172
2.420000	0.003223
2.430000	0.003273
2.440000	0.003325
2.450000	0.003376
2.460000	0.003429
2.470000	0.003482
2.480000	0.003535
2.490000	0.003589
2.500000	0.003643
2.510000	0.003698
2.520000	0.003753
2.530000	0.003809
2.540000	0.003866
2.550000	0.003923
2.560000	0.003981
2.570000	0.004039
2.580000	0.004097
2.590000	0.004156
2.600000	0.004216
2.610000	0.004276
2.620000	0.004337
2.630000	0.004399
2.640000	0.004461
2.650000	0.004523
2.660000	0.004586
2.670000	0.004650
2.680000	0.004714
2.690000	0.004778
2.700000	0.004844
2.710000	0.004909
2.720000	0.004976
2.730000	0.005042
2.740000	0.005110
2.750000	0.005178
2.760000	0.005246
2.770000	0.005315
2.780000	0.005385
2.790000	0.005455
2.800000	0.005526
2.810000	0.005597
2.820000	0.005669
2.830000	0.005742
2.840000	0.005815
2.850000	0.005888
2.860000	0.005962
2.870000	0.006037
2.880000	0.006112
2.890000	0.006188
2.900000	0.006265
2.910000	0.006342
2.920000	0.006419
2.930000	0.006497
2.940000	0.006576
2.950000	0.006655
2.960000	0.006735
2.970000	0.006815
2.980000	0.006896
2.990000	0.006978
3.000000	0.007060
3.010000	0.007143
3.020000	0.007226
3.030000	0.007310
3.040000	0.007394
3.050000	0.007479
3.060000	0.007564
3.070000	0.007650
3.080000	0.007737
3.090000	0.007824
3.100000	0.007912
3.110000	0.008000
3.120000	0.008089
3.130000	0.008179
3.140000	0.008269
3.150000	0.008359
3.160000	0.008451
3.170000	0.008542
3.180000	0.008635
3.190000	0.008728
3.200000	0.008821
3.210000	0.008915
3.220000	0.009010
3.230000	0.009105
3.240000	0.009200
3.250000	0.009297
3.260000	0.009393
3.270000	0.009491
3.280000	0.009589
3.290000	0.009687
3.300000	0.009786
3.310000	0.009886
3.320000	0.009986
3.330000	0.010087
3.340000	0.010188
3.350000	0.010290
3.360000	0.010393
3.370000	0.010495
3.380000	0.010599
3.390000	0.010703
3.400000	0.010808
3.410000	0.010913
3.420000	0.011019
3.430000	0.011125
3.440000	0.011232
3.450000	0.011339
3.460000	0.011447
3.470000	0.011555
3.480000	0.011664
3.490000	0.011774
3.500000	0.011884
3.510000	0.011995
3.520000	0.012106
3.530000	0.012218
3.540000	0.012330
3.550000	0.012443
3.560000	0.012556
3.570000	0.012670
3.580000	0.012784
3.590000	0.012899
3.600000	0.013014
3.610000	0.013130
3.620000	0.013247
3.630000	0.013364
3.640000	0.013481
3.650000	0.013599
3.660000	0.013718
3.670000	0.013837
3.680000	0.013956
3.690000	0.014077
3.700000	0.014197
3.710000	0.014318
3.720000	0.014440
3.730000	0.014562
3.740000	0.014685
3.750000	0.014808
3.760000	0.014932
3.770000	0.015056
3.780000	0.015180
3.790000	0.015305
3.800000	0.015431
3.810000	0.015557
3.820000	0.015684
3.830000	0.015811
3.840000	0.015939
3.850000	0.016067
3.860000	0.016195
3.870000	0.016324
3.880000	0.016454
3.890000	0.016584
3.900000	0.016714
3.910000	0.016845
3.920000	0.016977
3.930000	0.017109
3.940000	0.017241
3.950000	0.017374
3.960000	0.017507
3.970000	0.017641
3.980000	0.017775
3.990000	0.017910
4.000000	0.018045
4.010000	0.018180
4.020000	0.018316
4.030000	0.018453
4.040000	0.018590
4.050000	0.018727
4.060000	0.018865
4.070000	0.019003
4.080000	0.019142
4.090000	0.019281
4.100000	0.019420
4.110000	0.019560
4.120000	0.019701
4.130000	0.019841
4.140000	0.019983
4.150000	0.020124
4.160000	0.020266
4.170000	0.020409
4.180000	0.020552
4.190000	0.020695
4.200000	0.020839
4.210000	0.020983
4.220000	0.021127
4.230000	0.021272
4.240000	0.021417
4.250000	0.021563
4.260000	0.021709
4.270000	0.021855
4.280000	0.022002
4.290000	0.022149
4.300000	0.022297
4.310000	0.022445
4.320000	0.022593
4.330000	0.022742
4.340000	0.022891
4.350000	0.023041
4.360000	0.023190
4.370000	0.023341
4.380000	0.023491
4.390000	0.023642
4.400000	0.023793
4.410000	0.023945
4.420000	0.024097
4.430000	0.024249
4.440000	0.024402
4.450000	0.024555
4.460000	0.024708
4.470000	0.024862
4.480000	0.025016
4.490000	0.025170
4.500000	0.025324
4.510000	0.025479
4.520000	0.025635
4.530000	0.025790
4.540000	0.025946
4.550000	0.026102
4.560000	0.026259
4.570000	0.026415
4.580000	0.026572
4.590000	0.026730
4.600000	0.026888
4.610000	0.027045
4.620000	0.027204
4.630000	0.027362
4.640000	0.027521
4.650000	0.027680
4.660000	0.027840
4.670000	0.027999
4.680000	0.028159
4.690000	0.028319
4.700000	0.028480
4.710000	0.028640
4.720000	0.028801
4.730000	0.028963
4.740000	0.029124
4.750000	0.029286
4.760000	0.029448
4.770000	0.029610
4.780000	0.029772
4.790000	0.029935
4.800000	0.030098
4.810000	0.030261
4.820000	0.030425
4.830000	0.030588
4.840000	0.030752
4.850000	0.030916
4.860000	0.031080
4.870000	0.031245
4.880000	0.031409
4.890000	0.031574
4.900000	0.031739
4.910000	0.031905
4.920000	0.032070
4.930000	0.032236
4.940000	0.032402
4.950000	0.032568
4.960000	0.032734
4.970000	0.032900
4.980000	0.033067
4.990000	0.033234
5.000000	0.033400
5.010000	0.033568
5.020000	0.033735
5.030000	0.033902
5.040000	0.034070
5.050000	0.034238
5.060000	0.034405
5.070000	0.034573
5.080000	0.034742
5.090000	0.034910
5.100000	0.035078
5.110000	0.035247
5.120000	0.035416
5.130000	0.035584
5.140000	0.035753
5.150000	0.035923
5.160000	0.036092
5.170000	0.036261
5.180000	0.036430
5.190000	0.036600
5.200000	0.036770
5.210000	0.036939
5.220000	0.037109
5.230000	0.037279
5.240000	0.037449
5.250000	0.037619
5.260000	0.037790
5.270000	0.037960
5.280000	0.038130
5.290000	0.038301
5.300000	0.038471
5.310000	0.038642
5.320000	0.038813
5.330000	0.038983
5.340000	0.039154
5.350000	0.039325
5.360000	0.039496
5.370000	0.039667
5.380000	0.039838
5.390000	0.040009
5.400000	0.040180
5.410000	0.040351
5.420000	0.040523
5.430000	0.040694
5.440000	0.040865
5.450000	0.041036
5.460000	0.041208
5.470000	0.041379
5.480000	0.041550
5.490000	0.041722
5.500000	0.041893
5.510000	0.042064
5.520000	0.042236
5.530000	0.042407
5.540000	0.042579
5.550000	0.042750
5.560000	0.042921
5.570000	0.043093
5.580000	0.043264
5.590000	0.043435
5.600000	0.043607
5.610000	0.043778
5.620000	0.043949
5.630000	0.044121
5.640000	0.044292
5.650000	0.044463
5.660000	0.044634
5.670000	0.044805
5.680000	0.044976
5.690000	0.045147
5.700000	0.045318
5.710000	0.045489
5.720000	0.045660
5.730000	0.045831
